,gocam,title,identifier
856,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9UEF7-2
857,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9UEF7-1
858,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P21781
859,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,O95750
860,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P22455
861,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P11362-19
862,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,O15520
863,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P56975
864,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P21802-5
865,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P31371
866,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9Y6W8-1
867,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P01127
868,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P09038
869,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P49771
870,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9GZV9
871,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q13480
872,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P05230
873,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q15303-2
874,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P42338
875,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P15498
876,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P16234
877,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P00533
878,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P42081
879,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P06239
880,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P22607-1
881,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P21860-1
882,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P06241
883,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9UQC2
884,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P63000
885,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P10747
886,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P21583-1
887,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q8WWG1
888,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P04085-2
889,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P11362-1
890,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P15153
891,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P03372-3
892,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P04085-1
893,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9HCT0
894,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q06124
895,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P36888
896,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q02297
897,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P15391
898,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P12034-1
899,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P10767
900,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P21802-1
901,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q15303-1
902,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P42345
904,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P52735
905,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9UKW4
911,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P48736
912,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q8WYR1
913,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q5UE93
914,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P50151
915,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P63211
916,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P50150
917,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,O14610
918,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9P2W3
919,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P63215
920,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P59768
921,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9UBI6
922,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,O60262
923,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9UK08
924,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P63218
925,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P61952
926,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q9HAV0
927,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P62873
928,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,O14775
929,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P62879
930,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,P16520
931,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,O75914
932,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q13177
933,http://model.geneontology.org/R-HSA-5218920,VEGFR2 mediated vascular permeability - Reactome,Q13153
945,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P16885
946,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P19174
948,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q00722
949,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q15147
950,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9NQ66
951,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q01970
952,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,O95837
953,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P30679
954,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P29992
955,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P50148
957,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P60484
959,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P51178
960,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q8N3E9
961,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q4KWH8
962,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9P212
964,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,O75038
968,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q86YW0
973,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P50151
974,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P63211
975,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P50150
976,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,O14610
977,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9P2W3
978,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P63215
979,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P59768
980,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9UBI6
981,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,O60262
982,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9UK08
983,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P63218
984,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P61952
985,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9HAV0
986,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P62873
987,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,O14775
988,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P62879
989,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P16520
997,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9BRC7
998,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q96BZ4
999,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q14571
1000,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q14573
1001,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q14643
1002,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P0DP23
1003,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P16298
1004,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q08209
1005,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P63098
1018,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P19087
1019,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P09471
1025,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9ULV1
1026,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,O60353
1027,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q13467
1028,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q14332
1029,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9NPG1
1030,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,O96014
1031,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P41221
1032,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P35913
1034,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P16499
1035,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,P18545
1037,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9UQM7
1040,http://model.geneontology.org/R-HSA-4086398,Ca2+ pathway - Reactome,Q9UBE8
1042,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O00329
1043,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P27986
1044,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O15530
1045,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P31751
1046,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9Y243
1047,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P31749
1049,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P35568
1050,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9Y4H2
1051,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P33681
1052,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P21802-18
1053,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P03372
1054,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O14944
1055,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q99075
1056,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P11487
1057,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P14210
1058,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P03372-4
1059,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P08620
1060,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P62993-1
1061,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P21802-3
1062,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P04626
1063,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O60258-1
1064,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O76093
1065,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O43320
1066,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q86Z14
1067,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q02297-10
1068,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O00459
1069,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P22607-2
1070,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q92569
1071,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O43815
1072,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P42336
1073,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P84095
1074,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q8WU20
1075,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P12931
1076,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P35070
1077,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O14511
1078,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P55075-1
1079,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P09619
1080,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P08581
1081,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q6PIZ9
1083,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q92731
1084,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q6ZUJ8
1085,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9NP95
1086,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P10721
1087,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P01133
1088,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9UEF7-2
1089,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9UEF7-1
1090,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P21781
1091,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O95750
1092,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P22455
1093,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P11362-19
1094,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O15520
1095,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P56975
1096,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P21802-5
1097,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P31371
1098,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9Y6W8-1
1099,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P01127
1100,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P09038
1101,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P49771
1102,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9GZV9
1103,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q13480
1104,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P05230
1105,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q15303-2
1106,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P42338
1107,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P15498
1108,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P16234
1109,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P00533
1110,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P42081
1111,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P06239
1112,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P22607-1
1113,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P21860-1
1114,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P06241
1115,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9UQC2
1116,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P63000
1117,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P10747
1118,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P21583-1
1119,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q8WWG1
1120,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P04085-2
1121,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P11362-1
1122,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P15153
1123,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P03372-3
1124,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P04085-1
1125,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9HCT0
1126,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q06124
1127,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P36888
1128,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q02297
1129,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P15391
1130,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P12034-1
1131,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P10767
1132,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P21802-1
1133,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q15303-1
1134,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P42345
1140,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P48736
1141,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q8WYR1
1142,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q5UE93
1143,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P50151
1144,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P63211
1145,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P50150
1146,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O14610
1147,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9P2W3
1148,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P63215
1149,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P59768
1150,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9UBI6
1151,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O60262
1152,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9UK08
1153,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P63218
1154,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P61952
1155,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,Q9HAV0
1156,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P62873
1157,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,O14775
1158,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P62879
1159,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P16520
1168,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P07948
1170,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P12931-1
1172,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P07947
1173,http://model.geneontology.org/R-HSA-389357,CD28 dependent PI3K/Akt signaling - Reactome,P41279
1174,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O00329
1175,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P27986
1176,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O15530
1177,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,Q99755
1178,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O60331
1179,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O14986
1180,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P78356
1181,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P48426
1182,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,Q8TBX8
1184,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P35568
1185,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,Q9Y4H2
1186,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P33681
1187,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P21802-18
1188,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P03372
1189,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O14944
1190,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,Q99075
1191,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P11487
1192,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P14210
1193,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P03372-4
1194,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P08620
1195,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P62993-1
1196,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P21802-3
1197,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P04626
1198,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O60258-1
1199,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O76093
1200,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O43320
1201,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,Q86Z14
1202,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,Q02297-10
1203,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O00459
1204,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P22607-2
1205,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,Q92569
1206,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O43815
1207,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P42336
1208,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P84095
1209,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,Q8WU20
1210,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P12931
1211,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P35070
1212,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,O14511
1213,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P55075-1
1214,http://model.geneontology.org/R-HSA-1257604,PI3K/AKT Signaling - Reactome,P09619
